Segment number	Charging/Self-discharging?	Elapsed time (s)	Segment time (s)	Potential (V)	Current (A)
5	Charging	4.226254e+02	4.268685e+01	1.429546e+00	2.218371e-05
5	Charging	4.227128e+02	4.277425e+01	1.430443e+00	2.223108e-05
5	Charging	4.228012e+02	4.286272e+01	1.431347e+00	2.258640e-05
5	Charging	4.228892e+02	4.295067e+01	1.432251e+00	2.217186e-05
5	Charging	4.229775e+02	4.303895e+01	1.433029e+00	2.206527e-05
5	Charging	4.230657e+02	4.312721e+01	1.433945e+00	2.237321e-05
5	Charging	4.231529e+02	4.321436e+01	1.434887e+00	2.185208e-05
5	Charging	4.232407e+02	4.330217e+01	1.435787e+00	2.262193e-05
5	Charging	4.233286e+02	4.339014e+01	1.436592e+00	2.193498e-05
5	Charging	4.234169e+02	4.347844e+01	1.437508e+00	2.231399e-05
5	Charging	4.235052e+02	4.356673e+01	1.438389e+00	2.221924e-05
5	Charging	4.235932e+02	4.365468e+01	1.439293e+00	2.207711e-05
5	Charging	4.236812e+02	4.374269e+01	1.440128e+00	2.229030e-05
5	Charging	4.237689e+02	4.383039e+01	1.441074e+00	2.189945e-05
5	Charging	4.238569e+02	4.391841e+01	1.441818e+00	2.192314e-05
5	Charging	4.239448e+02	4.400632e+01	1.442726e+00	2.186392e-05
5	Charging	4.240330e+02	4.409444e+01	1.443623e+00	2.197051e-05
5	Charging	4.241216e+02	4.418312e+01	1.444592e+00	2.182839e-05
5	Charging	4.242096e+02	4.427106e+01	1.445606e+00	2.216002e-05
5	Charging	4.242976e+02	4.435906e+01	1.446247e+00	2.184023e-05
5	Charging	4.243852e+02	4.444668e+01	1.447189e+00	2.165073e-05
5	Charging	4.244729e+02	4.453434e+01	1.447975e+00	2.173364e-05
5	Charging	4.245613e+02	4.462275e+01	1.448963e+00	2.205342e-05
5	Charging	4.246491e+02	4.471061e+01	1.449814e+00	2.239690e-05
5	Charging	4.247373e+02	4.479884e+01	1.450645e+00	2.182839e-05
5	Charging	4.248248e+02	4.488633e+01	1.451611e+00	2.205342e-05
5	Charging	4.249129e+02	4.497441e+01	1.452427e+00	2.199420e-05
5	Charging	4.250017e+02	4.506314e+01	1.453304e+00	2.206527e-05
5	Charging	4.250895e+02	4.515096e+01	1.454216e+00	2.205342e-05
5	Charging	4.251770e+02	4.523854e+01	1.455109e+00	2.210080e-05
5	Charging	4.252654e+02	4.532692e+01	1.455898e+00	2.156782e-05
5	Charging	4.253535e+02	4.541503e+01	1.456787e+00	2.199420e-05
5	Charging	4.254409e+02	4.550238e+01	1.457684e+00	2.178101e-05
5	Charging	4.255290e+02	4.559047e+01	1.458534e+00	2.207711e-05
5	Charging	4.256177e+02	4.567917e+01	1.459499e+00	2.220739e-05
5	Charging	4.257054e+02	4.576687e+01	1.460461e+00	2.274037e-05
5	Charging	4.257931e+02	4.585463e+01	1.461281e+00	2.239690e-05
5	Charging	4.258814e+02	4.594285e+01	1.462166e+00	2.169810e-05
5	Charging	4.259687e+02	4.603024e+01	1.462963e+00	2.211264e-05
5	Charging	4.260573e+02	4.611879e+01	1.463886e+00	2.217186e-05
5	Charging	4.261453e+02	4.620682e+01	1.464775e+00	2.186392e-05
5	Charging	4.262333e+02	4.629481e+01	1.465687e+00	2.233768e-05
5	Charging	4.263212e+02	4.638271e+01	1.466526e+00	2.193498e-05
5	Charging	4.264090e+02	4.647047e+01	1.467255e+00	2.135463e-05
5	Charging	4.264970e+02	4.655852e+01	1.468235e+00	2.168626e-05
5	Charging	4.265853e+02	4.664682e+01	1.469189e+00	2.211264e-05
5	Charging	4.266729e+02	4.673436e+01	1.470081e+00	2.237321e-05
5	Charging	4.267615e+02	4.682297e+01	1.470982e+00	2.223108e-05
5	Charging	4.268490e+02	4.691050e+01	1.471798e+00	2.223108e-05
5	Charging	4.269369e+02	4.699835e+01	1.472694e+00	2.165073e-05
5	Charging	4.270253e+02	4.708679e+01	1.473572e+00	2.165073e-05
5	Charging	4.271132e+02	4.717468e+01	1.474438e+00	2.232583e-05
5	Charging	4.272015e+02	4.726298e+01	1.475384e+00	2.214817e-05
5	Charging	4.272897e+02	4.735114e+01	1.476269e+00	2.223108e-05
5	Charging	4.273771e+02	4.743863e+01	1.477020e+00	2.181654e-05
5	Charging	4.274654e+02	4.752686e+01	1.477962e+00	2.159151e-05
5	Charging	4.275532e+02	4.761472e+01	1.478848e+00	2.224293e-05
5	Charging	4.276415e+02	4.770294e+01	1.479706e+00	2.229030e-05
5	Charging	4.277293e+02	4.779082e+01	1.480537e+00	2.229030e-05
5	Charging	4.278172e+02	4.787866e+01	1.481468e+00	2.211264e-05
5	Charging	4.279054e+02	4.796693e+01	1.482433e+00	2.252718e-05
5	Charging	4.279935e+02	4.805497e+01	1.483231e+00	2.225477e-05
5	Charging	4.280808e+02	4.814230e+01	1.484180e+00	2.181654e-05
5	Charging	4.281688e+02	4.823025e+01	1.484978e+00	2.242058e-05
5	Charging	4.282577e+02	4.831915e+01	1.485855e+00	2.108222e-05
5	Charging	4.283449e+02	4.840635e+01	1.486710e+00	2.214817e-05
5	Charging	4.284332e+02	4.849472e+01	1.487606e+00	2.259824e-05
5	Charging	4.285214e+02	4.858290e+01	1.488396e+00	2.172179e-05
5	Charging	4.286090e+02	4.867045e+01	1.489380e+00	2.172179e-05
5	Charging	4.286971e+02	4.875855e+01	1.490295e+00	2.226661e-05
5	Charging	4.287857e+02	4.884717e+01	1.491222e+00	2.250349e-05
5	Charging	4.288736e+02	4.893513e+01	1.492043e+00	2.225477e-05
5	Charging	4.289608e+02	4.902230e+01	1.492886e+00	2.195867e-05
5	Charging	4.290493e+02	4.911077e+01	1.493813e+00	2.214817e-05
5	Charging	4.291373e+02	4.919881e+01	1.494743e+00	2.223108e-05
5	Charging	4.292254e+02	4.928691e+01	1.495564e+00	2.223108e-05
5	Charging	4.293128e+02	4.937426e+01	1.496536e+00	2.292987e-05
5	Charging	4.294016e+02	4.946311e+01	1.497330e+00	2.217186e-05
5	Charging	4.294888e+02	4.955032e+01	1.498253e+00	2.240874e-05
5	Charging	4.295773e+02	4.963879e+01	1.499149e+00	2.262193e-05
5	Charging	4.296653e+02	4.972679e+01	1.499931e+00	2.258640e-05
5	Charging	4.297532e+02	4.981465e+01	1.500927e+00	2.253902e-05
5	Charging	4.298414e+02	4.990292e+01	1.501755e+00	2.257456e-05
5	Charging	4.299290e+02	4.999048e+01	1.502693e+00	2.223108e-05
5	Charging	4.300169e+02	5.007836e+01	1.503624e+00	2.285881e-05
5	Charging	4.301052e+02	5.016670e+01	1.504341e+00	2.251534e-05
5	Charging	4.301932e+02	5.025466e+01	1.505295e+00	2.214817e-05
5	Charging	4.302812e+02	5.034266e+01	1.506180e+00	2.265746e-05
5	Charging	4.303691e+02	5.043055e+01	1.506981e+00	2.232583e-05
5	Charging	4.304567e+02	5.051819e+01	1.507862e+00	2.258640e-05
5	Charging	4.305447e+02	5.060624e+01	1.508873e+00	2.226661e-05
5	Charging	4.306335e+02	5.069495e+01	1.509705e+00	2.233768e-05
5	Charging	4.307211e+02	5.078256e+01	1.510605e+00	2.242058e-05
5	Charging	4.308091e+02	5.087060e+01	1.511349e+00	2.230215e-05
5	Charging	4.308974e+02	5.095890e+01	1.512379e+00	2.255087e-05
5	Charging	4.309856e+02	5.104714e+01	1.513142e+00	2.249165e-05
5	Charging	4.310731e+02	5.113457e+01	1.514084e+00	2.221924e-05
5	Charging	4.311611e+02	5.122260e+01	1.514965e+00	2.239690e-05
5	Charging	4.312489e+02	5.131035e+01	1.515774e+00	2.255087e-05
5	Charging	4.313376e+02	5.139907e+01	1.516613e+00	2.214817e-05
5	Charging	4.314256e+02	5.148715e+01	1.517651e+00	2.258640e-05
5	Charging	4.315131e+02	5.157456e+01	1.518463e+00	2.239690e-05
5	Charging	4.316009e+02	5.166238e+01	1.519459e+00	2.247980e-05
5	Charging	4.316891e+02	5.175060e+01	1.520218e+00	2.249165e-05
5	Charging	4.317769e+02	5.183843e+01	1.521301e+00	2.304831e-05
5	Charging	4.318657e+02	5.192717e+01	1.521976e+00	2.270484e-05
5	Charging	4.319535e+02	5.201494e+01	1.522953e+00	2.239690e-05
5	Charging	4.320413e+02	5.210282e+01	1.523628e+00	2.220739e-05
5	Charging	4.321294e+02	5.219089e+01	1.524673e+00	2.291803e-05
5	Charging	4.322176e+02	5.227906e+01	1.525600e+00	2.247980e-05
5	Charging	4.323052e+02	5.236673e+01	1.526379e+00	2.192314e-05
5	Charging	4.323929e+02	5.245439e+01	1.527187e+00	2.205342e-05
5	Charging	4.324812e+02	5.254265e+01	1.528122e+00	2.182839e-05
5	Charging	4.325687e+02	5.263023e+01	1.529099e+00	2.223108e-05
5	Charging	4.326573e+02	5.271878e+01	1.529949e+00	2.220739e-05
5	Charging	4.327449e+02	5.280642e+01	1.530842e+00	2.210080e-05
5	Charging	4.328336e+02	5.289512e+01	1.531677e+00	2.206527e-05
5	Charging	4.329214e+02	5.298286e+01	1.532482e+00	2.142569e-05
5	Charging	4.330094e+02	5.307087e+01	1.533581e+00	2.202973e-05
5	Charging	4.330972e+02	5.315870e+01	1.534306e+00	2.198236e-05
5	Charging	4.331850e+02	5.324653e+01	1.535088e+00	2.192314e-05
5	Charging	4.332736e+02	5.333507e+01	1.536144e+00	2.216002e-05
5	Charging	4.333610e+02	5.342249e+01	1.537014e+00	2.237321e-05
5	Charging	4.334496e+02	5.351114e+01	1.537888e+00	2.207711e-05
5	Charging	4.335368e+02	5.359824e+01	1.538643e+00	2.168626e-05
5	Charging	4.336255e+02	5.368699e+01	1.539639e+00	2.184023e-05
5	Charging	4.337134e+02	5.377487e+01	1.540592e+00	2.204158e-05
5	Charging	4.338016e+02	5.386306e+01	1.541370e+00	2.216002e-05
5	Charging	4.338894e+02	5.395092e+01	1.542267e+00	2.205342e-05
5	Charging	4.339774e+02	5.403884e+01	1.543056e+00	2.205342e-05
5	Charging	4.340654e+02	5.412688e+01	1.544010e+00	2.211264e-05
5	Charging	4.341528e+02	5.421433e+01	1.544933e+00	2.339179e-05
5	Charging	4.342416e+02	5.430305e+01	1.545742e+00	2.296541e-05
5	Charging	4.343293e+02	5.439083e+01	1.546589e+00	2.259824e-05
5	Charging	4.344170e+02	5.447844e+01	1.547615e+00	2.321413e-05
5	Charging	4.345048e+02	5.456625e+01	1.548321e+00	2.322597e-05
5	Charging	4.345930e+02	5.465451e+01	1.549316e+00	2.316675e-05
5	Charging	4.346810e+02	5.474254e+01	1.550133e+00	2.302463e-05
5	Charging	4.347696e+02	5.483105e+01	1.551029e+00	2.264562e-05
5	Charging	4.348574e+02	5.491892e+01	1.551830e+00	2.281143e-05
5	Charging	4.349451e+02	5.500658e+01	1.552834e+00	2.332072e-05
5	Charging	4.350333e+02	5.509478e+01	1.553650e+00	2.328519e-05
5	Charging	4.351217e+02	5.518314e+01	1.554554e+00	2.310753e-05
5	Charging	4.352092e+02	5.527070e+01	1.555550e+00	2.343916e-05
5	Charging	4.352970e+02	5.535851e+01	1.556229e+00	2.320228e-05
5	Charging	4.353856e+02	5.544708e+01	1.557129e+00	2.294172e-05
5	Charging	4.354735e+02	5.553500e+01	1.558174e+00	2.356945e-05
5	Charging	4.355616e+02	5.562305e+01	1.559006e+00	2.284697e-05
5	Charging	4.356496e+02	5.571105e+01	1.559921e+00	2.303647e-05
5	Charging	4.357375e+02	5.579903e+01	1.560669e+00	2.300094e-05
5	Charging	4.358256e+02	5.588712e+01	1.561558e+00	2.268115e-05
5	Charging	4.359135e+02	5.597496e+01	1.562550e+00	2.371157e-05
5	Charging	4.360013e+02	5.606281e+01	1.563301e+00	2.340363e-05
5	Charging	4.360896e+02	5.615113e+01	1.564224e+00	2.317860e-05
5	Charging	4.361773e+02	5.623882e+01	1.564976e+00	2.244427e-05
5	Charging	4.362647e+02	5.632622e+01	1.565994e+00	2.335626e-05
5	Charging	4.363534e+02	5.641486e+01	1.566891e+00	2.345101e-05
5	Charging	4.364415e+02	5.650303e+01	1.567795e+00	2.339179e-05
5	Charging	4.365291e+02	5.659060e+01	1.568645e+00	2.323782e-05
5	Charging	4.366174e+02	5.667887e+01	1.569408e+00	2.265746e-05
5	Charging	4.367055e+02	5.676698e+01	1.570351e+00	2.297725e-05
5	Charging	4.367928e+02	5.685431e+01	1.571239e+00	2.289434e-05
5	Charging	4.368807e+02	5.694218e+01	1.572205e+00	2.352207e-05
5	Charging	4.369691e+02	5.703055e+01	1.573032e+00	2.335626e-05
5	Charging	4.370576e+02	5.711906e+01	1.573769e+00	2.361682e-05
5	Charging	4.371450e+02	5.720652e+01	1.574772e+00	2.329704e-05
5	Charging	4.372333e+02	5.729477e+01	1.575645e+00	2.308385e-05
5	Charging	4.373209e+02	5.738235e+01	1.576439e+00	2.307200e-05
5	Charging	4.374090e+02	5.747050e+01	1.577335e+00	2.300094e-05
5	Charging	4.374970e+02	5.755851e+01	1.578327e+00	2.329704e-05
5	Charging	4.375852e+02	5.764671e+01	1.579136e+00	2.310753e-05
5	Charging	4.376728e+02	5.773427e+01	1.579983e+00	2.314307e-05
5	Charging	4.377612e+02	5.782264e+01	1.580906e+00	2.339179e-05
5	Charging	4.378490e+02	5.791051e+01	1.581791e+00	2.308385e-05
5	Charging	4.379368e+02	5.799832e+01	1.582664e+00	2.330888e-05
5	Charging	4.380257e+02	5.808719e+01	1.583519e+00	2.361682e-05
5	Charging	4.381137e+02	5.817520e+01	1.584511e+00	2.317860e-05
5	Charging	4.382012e+02	5.826270e+01	1.585331e+00	2.316675e-05
5	Charging	4.382897e+02	5.835119e+01	1.586174e+00	2.282328e-05
5	Charging	4.383767e+02	5.843821e+01	1.587074e+00	2.320228e-05
5	Charging	4.384651e+02	5.852656e+01	1.587883e+00	2.289434e-05
5	Charging	4.385528e+02	5.861434e+01	1.588749e+00	2.264562e-05
5	Charging	4.386409e+02	5.870239e+01	1.589684e+00	2.294172e-05
5	Charging	4.387290e+02	5.879047e+01	1.590595e+00	2.275222e-05
5	Charging	4.388176e+02	5.887909e+01	1.591469e+00	2.321413e-05
5	Charging	4.389052e+02	5.896666e+01	1.592255e+00	2.292987e-05
5	Charging	4.389934e+02	5.905492e+01	1.593182e+00	2.272853e-05
5	Charging	4.390812e+02	5.914267e+01	1.594086e+00	2.320228e-05
5	Charging	4.391694e+02	5.923093e+01	1.594986e+00	2.304831e-05
5	Charging	4.392571e+02	5.931859e+01	1.595898e+00	2.324966e-05
5	Charging	4.393456e+02	5.940710e+01	1.596684e+00	2.351023e-05
5	Charging	4.394333e+02	5.949480e+01	1.597500e+00	2.277590e-05
5	Charging	4.395213e+02	5.958276e+01	1.598450e+00	2.306016e-05
5	Charging	4.396096e+02	5.967105e+01	1.599442e+00	2.317860e-05
5	Charging	4.396973e+02	5.975878e+01	1.600258e+00	2.310753e-05
5	Charging	4.397850e+02	5.984647e+01	1.601181e+00	2.364051e-05
5	Charging	4.398733e+02	5.993481e+01	1.601898e+00	2.265746e-05
5	Charging	4.399617e+02	6.002316e+01	1.602985e+00	2.326150e-05
5	Charging	4.400489e+02	6.011035e+01	1.603699e+00	2.336810e-05
5	Charging	4.401367e+02	6.019819e+01	1.604622e+00	2.346285e-05
5	Charging	4.402257e+02	6.028716e+01	1.605534e+00	2.330888e-05
5	Charging	4.403132e+02	6.037464e+01	1.606518e+00	2.355760e-05
5	Charging	4.404009e+02	6.046241e+01	1.607357e+00	2.275222e-05
5	Charging	4.404891e+02	6.055057e+01	1.608128e+00	2.322597e-05
5	Charging	4.405777e+02	6.063915e+01	1.609055e+00	2.291803e-05
5	Charging	4.406647e+02	6.072623e+01	1.609936e+00	2.335626e-05
5	Charging	4.407526e+02	6.081413e+01	1.610870e+00	2.329704e-05
5	Charging	4.408410e+02	6.090247e+01	1.611626e+00	2.283512e-05
5	Charging	4.409290e+02	6.099049e+01	1.612583e+00	2.294172e-05
5	Charging	4.410172e+02	6.107872e+01	1.613407e+00	2.319044e-05
5	Charging	4.411050e+02	6.116648e+01	1.614384e+00	2.364051e-05
5	Charging	4.411936e+02	6.125504e+01	1.615273e+00	2.333257e-05
5	Charging	4.412815e+02	6.134300e+01	1.616089e+00	2.328519e-05
5	Charging	4.413692e+02	6.143073e+01	1.617001e+00	2.339179e-05
5	Charging	4.414570e+02	6.151851e+01	1.617840e+00	2.288250e-05
5	Charging	4.415454e+02	6.160685e+01	1.618752e+00	2.311938e-05
5	Charging	4.416335e+02	6.169500e+01	1.619671e+00	2.288250e-05
5	Charging	4.417214e+02	6.178289e+01	1.620602e+00	2.332072e-05
5	Charging	4.418093e+02	6.187080e+01	1.621433e+00	2.381817e-05
5	Charging	4.418975e+02	6.195898e+01	1.622311e+00	2.396030e-05
5	Charging	4.419847e+02	6.204623e+01	1.623203e+00	2.356945e-05
5	Charging	4.420728e+02	6.213427e+01	1.624054e+00	2.354576e-05
5	Charging	4.421608e+02	6.222225e+01	1.624958e+00	2.353392e-05
5	Charging	4.422495e+02	6.231104e+01	1.625786e+00	2.353392e-05
5	Charging	4.423369e+02	6.239839e+01	1.626667e+00	2.329704e-05
5	Charging	4.424247e+02	6.248624e+01	1.627617e+00	2.348654e-05
5	Charging	4.425134e+02	6.257493e+01	1.628460e+00	2.365235e-05
5	Charging	4.426011e+02	6.266258e+01	1.629452e+00	2.375895e-05
5	Charging	4.426895e+02	6.275099e+01	1.630268e+00	2.372342e-05
5	Charging	4.427774e+02	6.283891e+01	1.631161e+00	2.387739e-05
5	Charging	4.428648e+02	6.292634e+01	1.632027e+00	2.400767e-05
5	Charging	4.429536e+02	6.301509e+01	1.632740e+00	2.381817e-05
5	Charging	4.430407e+02	6.310217e+01	1.633724e+00	2.399583e-05
5	Charging	4.431293e+02	6.319079e+01	1.634563e+00	2.354576e-05
5	Charging	4.432168e+02	6.327831e+01	1.635521e+00	2.329704e-05
5	Charging	4.433055e+02	6.336695e+01	1.636387e+00	2.369973e-05
5	Charging	4.433935e+02	6.345499e+01	1.637161e+00	2.300094e-05
5	Charging	4.434809e+02	6.354236e+01	1.638149e+00	2.391292e-05
5	Charging	4.435693e+02	6.363083e+01	1.639061e+00	2.310753e-05
5	Charging	4.436572e+02	6.371869e+01	1.639915e+00	2.371157e-05
5	Charging	4.437452e+02	6.380674e+01	1.640797e+00	2.380633e-05
5	Charging	4.438329e+02	6.389443e+01	1.641674e+00	2.371157e-05
5	Charging	4.439215e+02	6.398300e+01	1.642460e+00	2.381817e-05
5	Charging	4.440092e+02	6.407073e+01	1.643410e+00	2.361682e-05
5	Charging	4.440969e+02	6.415834e+01	1.644264e+00	2.310753e-05
5	Charging	4.441852e+02	6.424672e+01	1.645187e+00	2.356945e-05
5	Charging	4.442735e+02	6.433495e+01	1.646053e+00	2.345101e-05
5	Charging	4.443612e+02	6.442271e+01	1.646896e+00	2.367604e-05
5	Charging	4.444494e+02	6.451088e+01	1.647934e+00	2.405505e-05
5	Charging	4.445375e+02	6.459898e+01	1.648560e+00	2.352207e-05
5	Charging	4.446251e+02	6.468661e+01	1.649578e+00	2.327335e-05
5	Charging	4.447133e+02	6.477483e+01	1.650478e+00	2.356945e-05
5	Charging	4.448008e+02	6.486228e+01	1.651276e+00	2.388923e-05
5	Charging	4.448893e+02	6.495078e+01	1.652119e+00	2.399583e-05
5	Charging	4.449769e+02	6.503844e+01	1.652977e+00	2.315491e-05
5	Charging	4.450652e+02	6.512671e+01	1.653969e+00	2.406689e-05
5	Charging	4.451533e+02	6.521482e+01	1.654900e+00	2.342732e-05
5	Charging	4.452407e+02	6.530221e+01	1.655785e+00	2.373526e-05
5	Charging	4.453297e+02	6.539119e+01	1.656528e+00	2.361682e-05
5	Charging	4.454176e+02	6.547908e+01	1.657539e+00	2.367604e-05
5	Charging	4.455055e+02	6.556703e+01	1.658340e+00	2.346285e-05
5	Charging	4.455934e+02	6.565488e+01	1.659290e+00	2.397214e-05
5	Charging	4.456813e+02	6.574282e+01	1.660061e+00	2.371157e-05
5	Charging	4.457689e+02	6.583041e+01	1.660999e+00	2.353392e-05
5	Charging	4.458567e+02	6.591821e+01	1.661854e+00	2.348654e-05
5	Charging	4.459453e+02	6.600678e+01	1.662766e+00	2.304831e-05
5	Charging	4.460333e+02	6.609479e+01	1.663643e+00	2.371157e-05
5	Charging	4.461211e+02	6.618260e+01	1.664474e+00	2.323782e-05
5	Charging	4.462088e+02	6.627028e+01	1.665371e+00	2.410242e-05
5	Charging	4.462972e+02	6.635869e+01	1.666283e+00	2.352207e-05
5	Charging	4.463854e+02	6.644693e+01	1.667091e+00	2.321413e-05
5	Charging	4.464735e+02	6.653499e+01	1.667953e+00	2.340363e-05
5	Charging	4.465615e+02	6.662300e+01	1.669018e+00	2.364051e-05
5	Charging	4.466489e+02	6.671036e+01	1.669823e+00	2.391292e-05
5	Charging	4.467370e+02	6.679852e+01	1.670650e+00	2.337994e-05
5	Charging	4.468250e+02	6.688652e+01	1.671555e+00	2.360498e-05
5	Charging	4.469129e+02	6.697435e+01	1.672386e+00	2.403136e-05
5	Charging	4.470012e+02	6.706269e+01	1.673435e+00	2.406689e-05
5	Charging	4.470890e+02	6.715046e+01	1.674149e+00	2.367604e-05
5	Charging	4.471766e+02	6.723814e+01	1.675018e+00	2.364051e-05
5	Charging	4.472652e+02	6.732664e+01	1.675816e+00	2.339179e-05
5	Charging	4.473530e+02	6.741444e+01	1.676842e+00	2.399583e-05
5	Charging	4.474408e+02	6.750228e+01	1.677753e+00	2.372342e-05
5	Charging	4.475294e+02	6.759086e+01	1.678638e+00	2.401952e-05
5	Charging	4.476171e+02	6.767859e+01	1.679466e+00	2.321413e-05
5	Charging	4.477053e+02	6.776683e+01	1.680470e+00	2.377079e-05
5	Charging	4.477927e+02	6.785417e+01	1.681259e+00	2.323782e-05
5	Charging	4.478809e+02	6.794237e+01	1.682014e+00	2.330888e-05
5	Charging	4.479690e+02	6.803049e+01	1.682880e+00	2.373526e-05
5	Charging	4.480573e+02	6.811875e+01	1.683773e+00	2.341548e-05
5	Charging	4.481454e+02	6.820689e+01	1.684719e+00	2.393661e-05
5	Charging	4.482333e+02	6.829477e+01	1.685612e+00	2.365235e-05
5	Charging	4.483210e+02	6.838245e+01	1.686531e+00	2.386555e-05
5	Charging	4.484089e+02	6.847044e+01	1.687443e+00	2.379448e-05
5	Charging	4.484971e+02	6.855861e+01	1.688221e+00	2.377079e-05
5	Charging	4.485854e+02	6.864692e+01	1.689068e+00	2.349838e-05
5	Charging	4.486735e+02	6.873497e+01	1.690037e+00	2.335626e-05
5	Charging	4.487610e+02	6.882253e+01	1.690838e+00	2.339179e-05
5	Charging	4.488492e+02	6.891068e+01	1.691700e+00	2.346285e-05
5	Charging	4.489367e+02	6.899820e+01	1.692699e+00	2.362867e-05
5	Charging	4.490252e+02	6.908673e+01	1.693535e+00	2.385370e-05
5	Charging	4.491134e+02	6.917488e+01	1.694477e+00	2.369973e-05
5	Charging	4.492007e+02	6.926222e+01	1.695271e+00	2.369973e-05
5	Charging	4.492889e+02	6.935038e+01	1.696243e+00	2.337994e-05
5	Charging	4.493773e+02	6.943880e+01	1.697136e+00	2.381817e-05
5	Charging	4.494653e+02	6.952684e+01	1.697910e+00	2.342732e-05
5	Charging	4.495534e+02	6.961489e+01	1.698807e+00	2.390108e-05
5	Charging	4.496414e+02	6.970286e+01	1.699684e+00	2.317860e-05
5	Charging	4.497287e+02	6.979021e+01	1.700520e+00	2.362867e-05
5	Charging	4.498176e+02	6.987910e+01	1.701477e+00	2.399583e-05
5	Charging	4.499055e+02	6.996697e+01	1.702343e+00	2.384186e-05
5	Charging	4.499935e+02	7.005503e+01	1.703278e+00	2.390108e-05
5	Charging	4.500813e+02	7.014278e+01	1.704044e+00	2.345101e-05
5	Charging	4.501695e+02	7.023098e+01	1.704990e+00	2.406689e-05
5	Charging	4.502571e+02	7.031855e+01	1.705894e+00	2.403136e-05
5	Charging	4.503450e+02	7.040646e+01	1.706871e+00	2.387739e-05
5	Charging	4.504332e+02	7.049472e+01	1.707577e+00	2.411427e-05
5	Charging	4.505207e+02	7.058221e+01	1.708443e+00	2.341548e-05
5	Charging	4.506096e+02	7.067106e+01	1.709370e+00	2.361682e-05
