Cycle number	Elapsed time (s)	Potential (V)	Current (A)
3	1.392298e+02	2.179184e-01	-4.769623e-05
3	1.393182e+02	2.161713e-01	-4.758060e-05
3	1.394062e+02	2.143974e-01	-4.731047e-05
3	1.394939e+02	2.125969e-01	-4.746318e-05
3	1.395819e+02	2.108459e-01	-4.754770e-05
3	1.396702e+02	2.091026e-01	-4.752469e-05
3	1.397579e+02	2.073479e-01	-4.757011e-05
3	1.398455e+02	2.055397e-01	-4.771292e-05
3	1.399342e+02	2.038269e-01	-4.772723e-05
3	1.400219e+02	2.020378e-01	-4.763377e-05
3	1.401100e+02	2.001991e-01	-4.756713e-05
3	1.401981e+02	1.984749e-01	-4.775345e-05
3	1.402854e+02	1.967049e-01	-4.776990e-05
3	1.403739e+02	1.949615e-01	-4.776037e-05
3	1.404618e+02	1.933136e-01	-4.740775e-05
3	1.405497e+02	1.915970e-01	-4.765904e-05
3	1.406374e+02	1.897736e-01	-4.753721e-05
3	1.407257e+02	1.878166e-01	-4.784536e-05
3	1.408135e+02	1.862450e-01	-4.751050e-05
3	1.409016e+02	1.843452e-01	-4.811323e-05
3	1.409902e+02	1.827850e-01	-4.745829e-05
3	1.410783e+02	1.809349e-01	-4.755008e-05
3	1.411663e+02	1.792221e-01	-4.746139e-05
3	1.412536e+02	1.774063e-01	-4.817498e-05
3	1.413416e+02	1.757698e-01	-4.735160e-05
3	1.414295e+02	1.739082e-01	-4.759276e-05
3	1.415178e+02	1.722794e-01	-4.765558e-05
3	1.416054e+02	1.703491e-01	-4.784489e-05
3	1.416935e+02	1.688271e-01	-4.731178e-05
3	1.417816e+02	1.668930e-01	-4.766417e-05
3	1.418697e+02	1.652031e-01	-4.736292e-05
3	1.419572e+02	1.633987e-01	-4.754353e-05
3	1.420462e+02	1.616211e-01	-4.784751e-05
3	1.421336e+02	1.599426e-01	-4.763710e-05
3	1.422219e+02	1.580963e-01	-4.746592e-05
3	1.423098e+02	1.563034e-01	-4.763639e-05
3	1.423974e+02	1.545525e-01	-4.773617e-05
3	1.424857e+02	1.527748e-01	-4.800487e-05
3	1.425735e+02	1.510429e-01	-4.799926e-05
3	1.426615e+02	1.492386e-01	-4.757762e-05
3	1.427501e+02	1.476593e-01	-4.785490e-05
3	1.428380e+02	1.457748e-01	-4.803288e-05
3	1.429259e+02	1.439934e-01	-4.800594e-05
3	1.430139e+02	1.423187e-01	-4.777312e-05
3	1.431013e+02	1.404037e-01	-4.799521e-05
3	1.431893e+02	1.387520e-01	-4.755878e-05
3	1.432778e+02	1.370125e-01	-4.736698e-05
3	1.433657e+02	1.352959e-01	-4.777551e-05
3	1.434539e+02	1.334152e-01	-4.756880e-05
3	1.435420e+02	1.317635e-01	-4.774165e-05
3	1.436300e+02	1.298561e-01	-4.773557e-05
3	1.437183e+02	1.280899e-01	-4.779816e-05
3	1.438059e+02	1.263580e-01	-4.799902e-05
3	1.438937e+02	1.248055e-01	-4.732358e-05
3	1.439818e+02	1.228867e-01	-4.767478e-05
3	1.440700e+02	1.212311e-01	-4.760790e-05
3	1.441578e+02	1.193810e-01	-4.735243e-05
3	1.442456e+02	1.177139e-01	-4.793870e-05
3	1.443341e+02	1.159210e-01	-4.761887e-05
3	1.444222e+02	1.140938e-01	-4.829669e-05
3	1.445103e+02	1.123505e-01	-4.777360e-05
3	1.445982e+02	1.106148e-01	-4.802704e-05
3	1.446859e+02	1.087952e-01	-4.798567e-05
3	1.447736e+02	1.070137e-01	-4.799271e-05
3	1.448615e+02	1.052971e-01	-4.782665e-05
3	1.449493e+02	1.034889e-01	-4.813492e-05
3	1.450375e+02	1.018524e-01	-4.764831e-05
3	1.451259e+02	9.998703e-02	-4.783010e-05
3	1.452138e+02	9.834671e-02	-4.783714e-05
3	1.453022e+02	9.649658e-02	-4.831934e-05
3	1.453896e+02	9.472275e-02	-4.799235e-05
3	1.454773e+02	9.289551e-02	-4.782522e-05
3	1.455660e+02	9.122086e-02	-4.793179e-05
3	1.456540e+02	8.956146e-02	-4.774499e-05
3	1.457415e+02	8.768845e-02	-4.780769e-05
3	1.458292e+02	8.597946e-02	-4.773486e-05
3	1.459182e+02	8.423615e-02	-4.781151e-05
3	1.460055e+02	8.238983e-02	-4.796028e-05
3	1.460943e+02	8.064651e-02	-4.765224e-05
3	1.461822e+02	7.888412e-02	-4.789722e-05
3	1.462695e+02	7.717514e-02	-4.781926e-05
3	1.463579e+02	7.543182e-02	-4.786789e-05
3	1.464453e+02	7.358932e-02	-4.815698e-05
3	1.465336e+02	7.178879e-02	-4.818571e-05
3	1.466219e+02	7.003784e-02	-4.805839e-05
3	1.467102e+02	6.832886e-02	-4.785597e-05
3	1.467979e+02	6.656647e-02	-4.803967e-05
3	1.468855e+02	6.490326e-02	-4.760885e-05
3	1.469736e+02	6.308746e-02	-4.785037e-05
3	1.470614e+02	6.137466e-02	-4.789686e-05
3	1.471494e+02	5.950546e-02	-4.811394e-05
3	1.472376e+02	5.786896e-02	-4.815137e-05
3	1.473254e+02	5.604553e-02	-4.795027e-05
3	1.474135e+02	5.422592e-02	-4.800212e-05
3	1.475022e+02	5.251694e-02	-4.799438e-05
3	1.475894e+02	5.079269e-02	-4.808509e-05
3	1.476777e+02	4.899216e-02	-4.812324e-05
3	1.477659e+02	4.725647e-02	-4.764163e-05
3	1.478539e+02	4.565430e-02	-4.782748e-05
3	1.479420e+02	4.368591e-02	-4.792774e-05
3	1.480296e+02	4.196548e-02	-4.790270e-05
3	1.481178e+02	4.013824e-02	-4.819262e-05
3	1.482059e+02	3.845596e-02	-4.824054e-05
3	1.482941e+02	3.673172e-02	-4.806733e-05
3	1.483818e+02	3.487778e-02	-4.810500e-05
3	1.484697e+02	3.328323e-02	-4.786670e-05
3	1.485574e+02	3.147888e-02	-4.778302e-05
3	1.486462e+02	2.954865e-02	-4.785907e-05
3	1.487343e+02	2.790833e-02	-4.806185e-05
3	1.488221e+02	2.615356e-02	-4.813755e-05
3	1.489096e+02	2.446365e-02	-4.768848e-05
3	1.489981e+02	2.261353e-02	-4.792631e-05
3	1.490862e+02	2.091217e-02	-4.831004e-05
3	1.491737e+02	1.916122e-02	-4.797256e-05
3	1.492619e+02	1.732635e-02	-4.786229e-05
3	1.493502e+02	1.549911e-02	-4.836762e-05
3	1.494374e+02	1.383591e-02	-4.826307e-05
3	1.495262e+02	1.195908e-02	-4.818201e-05
3	1.496138e+02	1.034164e-02	-4.772627e-05
3	1.497014e+02	8.445740e-03	-4.800785e-05
3	1.497895e+02	6.885529e-03	-4.795015e-05
3	1.498782e+02	4.955292e-03	-4.820204e-05
3	1.499654e+02	3.311157e-03	-4.784954e-05
