Segment number	Ramping/Holding	Elapsed time (s)	Segment time(s)	Potential (V)	Current (A)
6	Holding	1.480360e+02	1.821024e+01	8.392334e-04	-4.015097e-06
6	Holding	1.481240e+02	1.829820e+01	8.659363e-04	-3.280772e-06
6	Holding	1.482122e+02	1.838641e+01	8.888245e-04	-3.339992e-06
6	Holding	1.483004e+02	1.847463e+01	7.705688e-04	-3.043893e-06
6	Holding	1.483883e+02	1.856254e+01	7.705688e-04	-3.671622e-06
6	Holding	1.484762e+02	1.865040e+01	9.002686e-04	-3.671622e-06
6	Holding	1.485641e+02	1.873830e+01	8.316040e-04	-3.529495e-06
6	Holding	1.486523e+02	1.882656e+01	8.430481e-04	-3.280772e-06
6	Holding	1.487406e+02	1.891482e+01	8.392334e-04	-3.707154e-06
6	Holding	1.488286e+02	1.900283e+01	7.896423e-04	-3.446588e-06
6	Holding	1.489162e+02	1.909042e+01	9.002686e-04	-3.600559e-06
6	Holding	1.490043e+02	1.917855e+01	8.735657e-04	-3.600559e-06
6	Holding	1.490919e+02	1.926613e+01	8.621216e-04	-3.174177e-06
6	Holding	1.491802e+02	1.935439e+01	9.422302e-04	-3.032049e-06
6	Holding	1.492682e+02	1.944244e+01	8.354187e-04	-3.754530e-06
6	Holding	1.493559e+02	1.953009e+01	9.231567e-04	-3.529495e-06
6	Holding	1.494443e+02	1.961849e+01	8.430481e-04	-3.363680e-06
6	Holding	1.495318e+02	1.970599e+01	8.583069e-04	-3.790062e-06
6	Holding	1.496200e+02	1.979424e+01	8.392334e-04	-2.854390e-06
6	Holding	1.497082e+02	1.988243e+01	7.057190e-04	-3.458431e-06
6	Holding	1.497957e+02	1.996990e+01	7.972717e-04	-3.636091e-06
6	Holding	1.498844e+02	2.005858e+01	8.811951e-04	-3.328148e-06
6	Holding	1.499718e+02	2.014606e+01	8.544922e-04	-3.529495e-06
6	Holding	1.500601e+02	2.023427e+01	8.468628e-04	-3.908501e-06
6	Holding	1.501480e+02	2.032225e+01	9.269714e-04	-3.257084e-06
6	Holding	1.502357e+02	2.040994e+01	9.536743e-04	-3.517651e-06
6	Holding	1.503238e+02	2.049805e+01	8.239746e-04	-3.695310e-06
6	Holding	1.504118e+02	2.058604e+01	9.765625e-04	-3.316304e-06
6	Holding	1.505004e+02	2.067461e+01	7.324219e-04	-4.121692e-06
6	Holding	1.505883e+02	2.076256e+01	8.888245e-04	-3.363680e-06
6	Holding	1.506762e+02	2.085039e+01	9.536743e-04	-3.351836e-06
6	Holding	1.507638e+02	2.093803e+01	8.888245e-04	-3.493963e-06
6	Holding	1.508523e+02	2.102651e+01	8.163452e-04	-3.245240e-06
6	Holding	1.509401e+02	2.111432e+01	9.727478e-04	-3.458431e-06
6	Holding	1.510283e+02	2.120256e+01	8.125305e-04	-3.636091e-06
6	Holding	1.511158e+02	2.129001e+01	1.003265e-03	-3.493963e-06
6	Holding	1.512045e+02	2.137868e+01	8.735657e-04	-3.458431e-06
6	Holding	1.512926e+02	2.146678e+01	8.316040e-04	-3.718998e-06
6	Holding	1.513806e+02	2.155486e+01	8.049011e-04	-3.529495e-06
6	Holding	1.514683e+02	2.164254e+01	8.888245e-04	-3.221553e-06
6	Holding	1.515566e+02	2.173082e+01	8.926392e-04	-3.458431e-06
6	Holding	1.516446e+02	2.181878e+01	8.811951e-04	-3.884813e-06
6	Holding	1.517317e+02	2.190593e+01	8.888245e-04	-3.624247e-06
6	Holding	1.518207e+02	2.199494e+01	8.087158e-04	-3.268928e-06
6	Holding	1.519084e+02	2.208265e+01	8.316040e-04	-3.209709e-06
6	Holding	1.519957e+02	2.216993e+01	7.858276e-04	-3.541339e-06
6	Holding	1.520838e+02	2.225800e+01	9.040833e-04	-3.328148e-06
6	Holding	1.521720e+02	2.234625e+01	8.010864e-04	-3.328148e-06
6	Holding	1.522604e+02	2.243464e+01	7.400513e-04	-3.588715e-06
6	Holding	1.523480e+02	2.252217e+01	8.735657e-04	-2.889922e-06
6	Holding	1.524362e+02	2.261045e+01	7.171631e-04	-3.778218e-06
6	Holding	1.525242e+02	2.269842e+01	8.964539e-04	-3.209709e-06
6	Holding	1.526119e+02	2.278608e+01	8.468628e-04	-3.801906e-06
6	Holding	1.526997e+02	2.287396e+01	7.438660e-04	-3.647935e-06
6	Holding	1.527878e+02	2.296203e+01	8.697510e-04	-3.280772e-06
6	Holding	1.528757e+02	2.304995e+01	7.553101e-04	-3.186021e-06
6	Holding	1.529644e+02	2.313861e+01	9.651184e-04	-3.387368e-06
6	Holding	1.530520e+02	2.322626e+01	7.858276e-04	-3.422900e-06
6	Holding	1.531403e+02	2.331449e+01	8.811951e-04	-3.529495e-06
6	Holding	1.532287e+02	2.340291e+01	8.354187e-04	-3.458431e-06
6	Holding	1.533161e+02	2.349037e+01	7.514954e-04	-3.138645e-06
6	Holding	1.534039e+02	2.357813e+01	9.498596e-04	-3.162333e-06
6	Holding	1.534924e+02	2.366659e+01	8.239746e-04	-3.150489e-06
6	Holding	1.535799e+02	2.375417e+01	9.040833e-04	-3.126801e-06
6	Holding	1.536686e+02	2.384284e+01	8.316040e-04	-3.588715e-06
6	Holding	1.537565e+02	2.393070e+01	8.239746e-04	-3.861126e-06
6	Holding	1.538438e+02	2.401799e+01	8.697510e-04	-3.707154e-06
6	Holding	1.539327e+02	2.410689e+01	7.858276e-04	-3.020206e-06
6	Holding	1.540206e+02	2.419481e+01	7.629395e-04	-3.268928e-06
6	Holding	1.541079e+02	2.428212e+01	9.460449e-04	-3.079425e-06
6	Holding	1.541963e+02	2.437052e+01	9.231567e-04	-3.245240e-06
6	Holding	1.542845e+02	2.445869e+01	7.629395e-04	-3.588715e-06
6	Holding	1.543721e+02	2.454634e+01	7.972717e-04	-3.304460e-06
6	Holding	1.544601e+02	2.463434e+01	8.964539e-04	-3.624247e-06
6	Holding	1.545485e+02	2.472268e+01	8.850098e-04	-3.730842e-06
6	Holding	1.546356e+02	2.480986e+01	6.980896e-04	-3.328148e-06
6	Holding	1.547238e+02	2.489805e+01	6.790161e-04	-3.872969e-06
6	Holding	1.548120e+02	2.498619e+01	7.629395e-04	-3.636091e-06
6	Holding	1.549002e+02	2.507438e+01	9.841919e-04	-3.446588e-06
6	Holding	1.549883e+02	2.516251e+01	9.498596e-04	-3.162333e-06
6	Holding	1.550764e+02	2.525061e+01	9.574890e-04	-2.996518e-06
6	Holding	1.551644e+02	2.533864e+01	9.613037e-04	-3.411056e-06
6	Holding	1.552525e+02	2.542670e+01	9.040833e-04	-3.257084e-06
6	Holding	1.553398e+02	2.551403e+01	8.506775e-04	-3.659778e-06
6	Holding	1.554283e+02	2.560256e+01	8.621216e-04	-3.186021e-06
6	Holding	1.555160e+02	2.569025e+01	8.583069e-04	-3.884813e-06
6	Holding	1.556040e+02	2.577826e+01	8.354187e-04	-3.553183e-06
6	Holding	1.556919e+02	2.586608e+01	7.972717e-04	-3.197865e-06
6	Holding	1.557803e+02	2.595448e+01	8.049011e-04	-3.565027e-06
6	Holding	1.558678e+02	2.604201e+01	9.040833e-04	-3.209709e-06
6	Holding	1.559564e+02	2.613064e+01	9.078979e-04	-3.079425e-06
6	Holding	1.560443e+02	2.621848e+01	8.354187e-04	-3.754530e-06
6	Holding	1.561321e+02	2.630635e+01	8.850098e-04	-3.280772e-06
6	Holding	1.562199e+02	2.639412e+01	8.163452e-04	-3.778218e-06
6	Holding	1.563082e+02	2.648246e+01	7.247925e-04	-3.186021e-06
6	Holding	1.563957e+02	2.656993e+01	9.918213e-04	-3.138645e-06
6	Holding	1.564842e+02	2.665842e+01	7.286072e-04	-3.209709e-06
6	Holding	1.565719e+02	2.674614e+01	8.316040e-04	-3.813750e-06
6	Holding	1.566601e+02	2.683433e+01	9.460449e-04	-3.280772e-06
6	Holding	1.567485e+02	2.692277e+01	8.544922e-04	-3.268928e-06
6	Holding	1.568367e+02	2.701091e+01	8.163452e-04	-2.854390e-06
6	Holding	1.569242e+02	2.709842e+01	8.926392e-04	-3.565027e-06
6	Holding	1.570120e+02	2.718620e+01	8.926392e-04	-3.150489e-06
6	Holding	1.571004e+02	2.727463e+01	7.629395e-04	-3.103113e-06
6	Holding	1.571880e+02	2.736220e+01	8.811951e-04	-3.221553e-06
6	Holding	1.572757e+02	2.744994e+01	8.468628e-04	-2.854390e-06
6	Holding	1.573646e+02	2.753883e+01	9.460449e-04	-3.032049e-06
6	Holding	1.574519e+02	2.762610e+01	8.430481e-04	-2.712263e-06
6	Holding	1.575406e+02	2.771478e+01	8.277893e-04	-3.730842e-06
6	Holding	1.576286e+02	2.780283e+01	8.316040e-04	-3.470275e-06
6	Holding	1.577166e+02	2.789081e+01	8.697510e-04	-2.925454e-06
6	Holding	1.578043e+02	2.797853e+01	9.078979e-04	-3.280772e-06
6	Holding	1.578921e+02	2.806627e+01	7.591248e-04	-3.647935e-06
6	Holding	1.579805e+02	2.815468e+01	8.544922e-04	-3.470275e-06
6	Holding	1.580678e+02	2.824202e+01	9.422302e-04	-3.434744e-06
6	Holding	1.581567e+02	2.833087e+01	8.087158e-04	-2.960986e-06
6	Holding	1.582446e+02	2.841883e+01	8.583069e-04	-3.091269e-06
6	Holding	1.583326e+02	2.850685e+01	8.239746e-04	-3.399212e-06
6	Holding	1.584198e+02	2.859404e+01	8.087158e-04	-3.659778e-06
6	Holding	1.585087e+02	2.868292e+01	9.002686e-04	-2.937298e-06
6	Holding	1.585961e+02	2.877028e+01	8.888245e-04	-3.422900e-06
6	Holding	1.586844e+02	2.885860e+01	8.697510e-04	-3.446588e-06
6	Holding	1.587719e+02	2.894614e+01	9.117126e-04	-2.913610e-06
6	Holding	1.588600e+02	2.903419e+01	7.553101e-04	-3.233397e-06
6	Holding	1.589484e+02	2.912265e+01	9.460449e-04	-3.482119e-06
6	Holding	1.590359e+02	2.921013e+01	8.773804e-04	-3.032049e-06
6	Holding	1.591241e+02	2.929830e+01	7.247925e-04	-3.387368e-06
6	Holding	1.592119e+02	2.938616e+01	7.934570e-04	-3.742686e-06
6	Holding	1.593005e+02	2.947472e+01	8.430481e-04	-3.186021e-06
6	Holding	1.593880e+02	2.956224e+01	9.460449e-04	-3.008362e-06
6	Holding	1.594767e+02	2.965092e+01	7.514954e-04	-3.399212e-06
6	Holding	1.595638e+02	2.973802e+01	8.544922e-04	-3.221553e-06
6	Holding	1.596524e+02	2.982666e+01	9.193420e-04	-3.268928e-06
6	Holding	1.597397e+02	2.991394e+01	8.392334e-04	-3.209709e-06
7	Ramping	1.599167e+02	8.611452e-02	8.621216e-04	-3.079425e-06
7	Ramping	1.600038e+02	1.731176e-01	3.406525e-03	1.705528e-05
7	Ramping	1.600921e+02	2.614826e-01	5.180359e-03	2.491966e-05
7	Ramping	1.601805e+02	3.498360e-01	6.946564e-03	3.014284e-05
7	Ramping	1.602680e+02	4.373865e-01	8.815765e-03	3.389737e-05
7	Ramping	1.603557e+02	5.250905e-01	1.055145e-02	3.694126e-05
7	Ramping	1.604444e+02	6.137558e-01	1.218796e-02	3.795984e-05
7	Ramping	1.605327e+02	7.020633e-01	1.404190e-02	3.984303e-05
7	Ramping	1.606199e+02	7.892626e-01	1.578140e-02	4.049444e-05
7	Ramping	1.607081e+02	8.774603e-01	1.753235e-02	4.146565e-05
7	Ramping	1.607962e+02	9.655745e-01	1.914215e-02	4.147749e-05
7	Ramping	1.608845e+02	1.053826e+00	2.099609e-02	4.256713e-05
7	Ramping	1.609719e+02	1.141307e+00	2.270126e-02	4.269742e-05
7	Ramping	1.610606e+02	1.229941e+00	2.445221e-02	4.310011e-05
7	Ramping	1.611481e+02	1.317447e+00	2.624512e-02	4.334883e-05
7	Ramping	1.612367e+02	1.406016e+00	2.805710e-02	4.330146e-05
7	Ramping	1.613241e+02	1.493474e+00	2.973175e-02	4.321855e-05
7	Ramping	1.614121e+02	1.581430e+00	3.155136e-02	4.311195e-05
7	Ramping	1.615002e+02	1.669522e+00	3.332138e-02	4.325408e-05
7	Ramping	1.615885e+02	1.757874e+00	3.505707e-02	4.317117e-05
7	Ramping	1.616764e+02	1.845784e+00	3.682709e-02	4.395287e-05
7	Ramping	1.617646e+02	1.933945e+00	3.852463e-02	4.379890e-05
7	Ramping	1.618518e+02	2.021136e+00	4.027557e-02	4.403578e-05
7	Ramping	1.619403e+02	2.109699e+00	4.210281e-02	4.352649e-05
7	Ramping	1.620279e+02	2.197306e+00	4.388428e-02	4.384628e-05
7	Ramping	1.621159e+02	2.285313e+00	4.558182e-02	4.378706e-05
7	Ramping	1.622041e+02	2.373469e+00	4.732132e-02	4.391734e-05
7	Ramping	1.622922e+02	2.461572e+00	4.911804e-02	4.384628e-05
7	Ramping	1.623804e+02	2.549781e+00	5.088043e-02	4.383443e-05
7	Ramping	1.624686e+02	2.637955e+00	5.259323e-02	4.430819e-05
7	Ramping	1.625563e+02	2.725688e+00	5.445862e-02	4.405947e-05
7	Ramping	1.626445e+02	2.813824e+00	5.611801e-02	4.420160e-05
7	Ramping	1.627325e+02	2.901863e+00	5.795670e-02	4.400025e-05
7	Ramping	1.628206e+02	2.989949e+00	5.965042e-02	4.437926e-05
7	Ramping	1.629077e+02	3.077094e+00	6.144714e-02	4.426082e-05
7	Ramping	1.629962e+02	3.165595e+00	6.318283e-02	4.398841e-05
7	Ramping	1.630838e+02	3.253119e+00	6.493759e-02	4.385812e-05
7	Ramping	1.631723e+02	3.341619e+00	6.667328e-02	4.424897e-05
7	Ramping	1.632598e+02	3.429198e+00	6.856155e-02	4.484117e-05
7	Ramping	1.633483e+02	3.517635e+00	7.025909e-02	4.382259e-05
7	Ramping	1.634364e+02	3.605806e+00	7.199097e-02	4.480564e-05
7	Ramping	1.635247e+02	3.694019e+00	7.375717e-02	4.447401e-05
7	Ramping	1.636126e+02	3.781959e+00	7.545471e-02	4.455691e-05
7	Ramping	1.637000e+02	3.869372e+00	7.728577e-02	4.436741e-05
7	Ramping	1.637885e+02	3.957857e+00	7.900238e-02	4.452138e-05
7	Ramping	1.638764e+02	4.045797e+00	8.081436e-02	4.429635e-05
7	Ramping	1.639639e+02	4.133271e+00	8.255386e-02	4.439110e-05
7	Ramping	1.640520e+02	4.221406e+00	8.432007e-02	4.407131e-05
7	Ramping	1.641403e+02	4.309671e+00	8.604813e-02	4.448585e-05
7	Ramping	1.642281e+02	4.397421e+00	8.788300e-02	4.500698e-05
7	Ramping	1.643159e+02	4.485247e+00	8.955765e-02	4.434372e-05
7	Ramping	1.644044e+02	4.573769e+00	9.143829e-02	4.478195e-05
7	Ramping	1.644925e+02	4.661894e+00	9.306335e-02	4.466351e-05
7	Ramping	1.645806e+02	4.749979e+00	9.488678e-02	4.495961e-05
7	Ramping	1.646677e+02	4.837092e+00	9.655380e-02	4.440294e-05
7	Ramping	1.647565e+02	4.925861e+00	9.842682e-02	4.485301e-05
7	Ramping	1.648446e+02	5.013992e+00	1.001968e-01	4.459245e-05
7	Ramping	1.649325e+02	5.101877e+00	1.020317e-01	4.552812e-05
7	Ramping	1.650201e+02	5.189421e+00	1.036491e-01	4.469904e-05
7	Ramping	1.651079e+02	5.277309e+00	1.054001e-01	4.433188e-05
7	Ramping	1.651958e+02	5.365213e+00	1.072273e-01	4.384628e-05
7	Ramping	1.652841e+02	5.453513e+00	1.088753e-01	4.405947e-05
7	Ramping	1.653720e+02	5.541373e+00	1.106682e-01	4.486486e-05
7	Ramping	1.654606e+02	5.629946e+00	1.124344e-01	4.517280e-05
7	Ramping	1.655478e+02	5.717124e+00	1.142807e-01	4.498330e-05
7	Ramping	1.656358e+02	5.805116e+00	1.160583e-01	4.508989e-05
7	Ramping	1.657241e+02	5.893492e+00	1.177673e-01	4.487670e-05
7	Ramping	1.658126e+02	5.981953e+00	1.195908e-01	4.501883e-05
7	Ramping	1.659005e+02	6.069849e+00	1.213264e-01	4.471089e-05
7	Ramping	1.659883e+02	6.157695e+00	1.231270e-01	4.456876e-05
7	Ramping	1.660764e+02	6.245808e+00	1.248856e-01	4.555181e-05
7	Ramping	1.661645e+02	6.333819e+00	1.265411e-01	4.527940e-05
7	Ramping	1.662525e+02	6.421870e+00	1.282883e-01	4.434372e-05
7	Ramping	1.663402e+02	6.509549e+00	1.301460e-01	4.497145e-05
7	Ramping	1.664281e+02	6.597437e+00	1.318588e-01	4.458060e-05
7	Ramping	1.665159e+02	6.685268e+00	1.336517e-01	4.533862e-05
7	Ramping	1.666046e+02	6.773931e+00	1.354408e-01	4.495961e-05
7	Ramping	1.666924e+02	6.861756e+00	1.370735e-01	4.453323e-05
7	Ramping	1.667803e+02	6.949645e+00	1.389008e-01	4.453323e-05
7	Ramping	1.668683e+02	7.037678e+00	1.407585e-01	4.478195e-05
7	Ramping	1.669557e+02	7.125087e+00	1.423492e-01	4.434372e-05
7	Ramping	1.670443e+02	7.213653e+00	1.441040e-01	4.471089e-05
7	Ramping	1.671323e+02	7.301645e+00	1.458817e-01	4.458060e-05
7	Ramping	1.672202e+02	7.389603e+00	1.477242e-01	4.479379e-05
7	Ramping	1.673082e+02	7.477561e+00	1.494522e-01	4.440294e-05
7	Ramping	1.673966e+02	7.565949e+00	1.511841e-01	4.430819e-05
7	Ramping	1.674842e+02	7.653529e+00	1.528168e-01	4.494776e-05
7	Ramping	1.675722e+02	7.741552e+00	1.547546e-01	4.511358e-05
7	Ramping	1.676596e+02	7.828996e+00	1.565437e-01	4.478195e-05
7	Ramping	1.677481e+02	7.917503e+00	1.581650e-01	4.500698e-05
7	Ramping	1.678363e+02	8.005692e+00	1.599503e-01	4.527940e-05
7	Ramping	1.679240e+02	8.093345e+00	1.617889e-01	4.485301e-05
7	Ramping	1.680127e+02	8.182022e+00	1.634598e-01	4.455691e-05
7	Ramping	1.681003e+02	8.269627e+00	1.651917e-01	4.405947e-05
7	Ramping	1.681879e+02	8.357244e+00	1.670189e-01	4.497145e-05
7	Ramping	1.682758e+02	8.445156e+00	1.687279e-01	4.471089e-05
7	Ramping	1.683646e+02	8.533960e+00	1.704941e-01	4.535046e-05
7	Ramping	1.684523e+02	8.621711e+00	1.723022e-01	4.570578e-05
7	Ramping	1.685401e+02	8.709481e+00	1.740417e-01	4.439110e-05
7	Ramping	1.686279e+02	8.797266e+00	1.757507e-01	4.517280e-05
7	Ramping	1.687166e+02	8.885956e+00	1.775436e-01	4.512542e-05
7	Ramping	1.688038e+02	8.973154e+00	1.792984e-01	4.488855e-05
7	Ramping	1.688920e+02	9.061370e+00	1.810608e-01	4.473457e-05
7	Ramping	1.689800e+02	9.149391e+00	1.828156e-01	4.529124e-05
7	Ramping	1.690682e+02	9.237605e+00	1.845322e-01	4.533862e-05
7	Ramping	1.691566e+02	9.325974e+00	1.863136e-01	4.535046e-05
7	Ramping	1.692441e+02	9.413447e+00	1.881828e-01	4.523202e-05
7	Ramping	1.693325e+02	9.501861e+00	1.899414e-01	4.466351e-05
7	Ramping	1.694200e+02	9.589382e+00	1.916313e-01	4.482933e-05
7	Ramping	1.695080e+02	9.677330e+00	1.933594e-01	4.469904e-05
7	Ramping	1.695964e+02	9.765772e+00	1.952133e-01	4.495961e-05
7	Ramping	1.696840e+02	9.853360e+00	1.969719e-01	4.563471e-05
7	Ramping	1.697727e+02	9.942027e+00	1.986008e-01	4.512542e-05
7	Ramping	1.698597e+02	1.002910e+01	2.004356e-01	4.499514e-05
7	Ramping	1.699478e+02	1.011720e+01	2.021790e-01	4.513727e-05
7	Ramping	1.700365e+02	1.020590e+01	2.039528e-01	4.549259e-05
7	Ramping	1.701245e+02	1.029391e+01	2.057076e-01	4.505436e-05
7	Ramping	1.702126e+02	1.038199e+01	2.075272e-01	4.517280e-05
7	Ramping	1.703002e+02	1.046955e+01	2.091408e-01	4.503067e-05
7	Ramping	1.703881e+02	1.055750e+01	2.111015e-01	4.544521e-05
7	Ramping	1.704758e+02	1.064520e+01	2.127228e-01	4.465167e-05
7	Ramping	1.705640e+02	1.073332e+01	2.145729e-01	4.525571e-05
7	Ramping	1.706521e+02	1.082151e+01	2.161293e-01	4.423713e-05
7	Ramping	1.707400e+02	1.090938e+01	2.180099e-01	4.495961e-05
7	Ramping	1.708279e+02	1.099727e+01	2.197723e-01	4.552812e-05
7	Ramping	1.709166e+02	1.108595e+01	2.214279e-01	4.522018e-05
7	Ramping	1.710046e+02	1.117396e+01	2.233658e-01	4.548074e-05
7	Ramping	1.710918e+02	1.126116e+01	2.250061e-01	4.440294e-05
7	Ramping	1.711800e+02	1.134934e+01	2.267876e-01	4.527940e-05
7	Ramping	1.712681e+02	1.143751e+01	2.286720e-01	4.540968e-05
7	Ramping	1.713557e+02	1.152507e+01	2.303505e-01	4.517280e-05
7	Ramping	1.714442e+02	1.161360e+01	2.319794e-01	4.485301e-05
7	Ramping	1.715324e+02	1.170173e+01	2.338562e-01	4.525571e-05
7	Ramping	1.716200e+02	1.178934e+01	2.356110e-01	4.471089e-05
7	Ramping	1.717076e+02	1.187701e+01	2.374916e-01	4.557549e-05
7	Ramping	1.717962e+02	1.196556e+01	2.390327e-01	4.493592e-05
7	Ramping	1.718845e+02	1.205387e+01	2.409401e-01	4.557549e-05
7	Ramping	1.719719e+02	1.214126e+01	2.427216e-01	4.487670e-05
7	Ramping	1.720603e+02	1.222967e+01	2.444534e-01	4.538599e-05
7	Ramping	1.721482e+02	1.231754e+01	2.461357e-01	4.508989e-05
7	Ramping	1.722360e+02	1.240534e+01	2.479668e-01	4.544521e-05
7	Ramping	1.723242e+02	1.249353e+01	2.496758e-01	4.539783e-05
7	Ramping	1.724126e+02	1.258197e+01	2.514839e-01	4.542152e-05
7	Ramping	1.725002e+02	1.266953e+01	2.532959e-01	4.551627e-05
7	Ramping	1.725878e+02	1.275719e+01	2.550125e-01	4.505436e-05
7	Ramping	1.726762e+02	1.284559e+01	2.567673e-01	4.523202e-05
7	Ramping	1.727647e+02	1.293405e+01	2.585487e-01	4.504252e-05
7	Ramping	1.728527e+02	1.302203e+01	2.602806e-01	4.572947e-05
7	Ramping	1.729403e+02	1.310969e+01	2.619667e-01	4.549259e-05
7	Ramping	1.730286e+02	1.319795e+01	2.637749e-01	4.526755e-05
7	Ramping	1.731162e+02	1.328561e+01	2.656403e-01	4.516096e-05
7	Ramping	1.732043e+02	1.337364e+01	2.672348e-01	4.510174e-05
7	Ramping	1.732917e+02	1.346108e+01	2.689514e-01	4.460429e-05
7	Ramping	1.733797e+02	1.354904e+01	2.708778e-01	4.508989e-05
7	Ramping	1.734677e+02	1.363709e+01	2.725601e-01	4.517280e-05
7	Ramping	1.735561e+02	1.372545e+01	2.743874e-01	4.510174e-05
7	Ramping	1.736446e+02	1.381392e+01	2.760925e-01	4.441479e-05
7	Ramping	1.737320e+02	1.390136e+01	2.778816e-01	4.525571e-05
7	Ramping	1.738202e+02	1.398955e+01	2.796669e-01	4.557549e-05
7	Ramping	1.739084e+02	1.407777e+01	2.813568e-01	4.524386e-05
7	Ramping	1.739961e+02	1.416545e+01	2.832680e-01	4.567025e-05
7	Ramping	1.740839e+02	1.425328e+01	2.849388e-01	4.561103e-05
7	Ramping	1.741726e+02	1.434193e+01	2.867088e-01	4.518464e-05
7	Ramping	1.742606e+02	1.442996e+01	2.884483e-01	4.550443e-05
7	Ramping	1.743477e+02	1.451705e+01	2.901688e-01	4.529124e-05
7	Ramping	1.744362e+02	1.460555e+01	2.919159e-01	4.572947e-05
7	Ramping	1.745243e+02	1.469364e+01	2.936516e-01	4.450954e-05
7	Ramping	1.746122e+02	1.478157e+01	2.955933e-01	4.517280e-05
7	Ramping	1.747000e+02	1.486938e+01	2.972145e-01	4.548074e-05
7	Ramping	1.747885e+02	1.495787e+01	2.990685e-01	4.544521e-05
7	Ramping	1.748760e+02	1.504536e+01	3.006210e-01	4.527940e-05
7	Ramping	1.749640e+02	1.513339e+01	3.025513e-01	4.500698e-05
7	Ramping	1.750522e+02	1.522155e+01	3.042793e-01	4.548074e-05
7	Ramping	1.751404e+02	1.530975e+01	3.060799e-01	4.551627e-05
7	Ramping	1.752278e+02	1.539712e+01	3.078728e-01	4.538599e-05
7	Ramping	1.753160e+02	1.548532e+01	3.094940e-01	4.490039e-05
7	Ramping	1.754042e+02	1.557357e+01	3.112793e-01	4.536230e-05
7	Ramping	1.754921e+02	1.566148e+01	3.130684e-01	4.556365e-05
7	Ramping	1.755799e+02	1.574922e+01	3.147430e-01	4.523202e-05
7	Ramping	1.756685e+02	1.583788e+01	3.165894e-01	4.510174e-05
7	Ramping	1.757560e+02	1.592538e+01	3.183136e-01	4.536230e-05
7	Ramping	1.758444e+02	1.601374e+01	3.200111e-01	4.503067e-05
7	Ramping	1.759322e+02	1.610159e+01	3.217850e-01	4.564656e-05
7	Ramping	1.760198e+02	1.618918e+01	3.237076e-01	4.544521e-05
7	Ramping	1.761083e+02	1.627767e+01	3.253937e-01	4.548074e-05
7	Ramping	1.761967e+02	1.636602e+01	3.271484e-01	4.544521e-05
7	Ramping	1.762846e+02	1.645392e+01	3.288193e-01	4.532677e-05
7	Ramping	1.763726e+02	1.654198e+01	3.306694e-01	4.533862e-05
7	Ramping	1.764597e+02	1.662908e+01	3.324585e-01	4.551627e-05
7	Ramping	1.765482e+02	1.671754e+01	3.340683e-01	4.601372e-05
7	Ramping	1.766366e+02	1.680597e+01	3.359756e-01	4.545705e-05
7	Ramping	1.767238e+02	1.689316e+01	3.377571e-01	4.569393e-05
7	Ramping	1.768122e+02	1.698153e+01	3.393707e-01	4.531493e-05
7	Ramping	1.769006e+02	1.706997e+01	3.413277e-01	4.591897e-05
7	Ramping	1.769882e+02	1.715752e+01	3.429832e-01	4.583606e-05
7	Ramping	1.770757e+02	1.724505e+01	3.447342e-01	4.526755e-05
7	Ramping	1.771640e+02	1.733336e+01	3.464699e-01	4.558734e-05
7	Ramping	1.772525e+02	1.742191e+01	3.482513e-01	4.557549e-05
7	Ramping	1.773397e+02	1.750907e+01	3.499527e-01	4.561103e-05
7	Ramping	1.774280e+02	1.759732e+01	3.517456e-01	4.539783e-05
7	Ramping	1.775157e+02	1.768511e+01	3.534546e-01	4.516096e-05
7	Ramping	1.776039e+02	1.777324e+01	3.553276e-01	4.568209e-05
7	Ramping	1.776924e+02	1.786173e+01	3.570328e-01	4.556365e-05
7	Ramping	1.777805e+02	1.794990e+01	3.587265e-01	4.491223e-05
7	Ramping	1.778681e+02	1.803750e+01	3.606644e-01	4.588344e-05
7	Ramping	1.779559e+02	1.812522e+01	3.623123e-01	4.540968e-05
7	Ramping	1.780443e+02	1.821365e+01	3.639870e-01	4.497145e-05
7	Ramping	1.781320e+02	1.830137e+01	3.659019e-01	4.588344e-05
7	Ramping	1.782197e+02	1.838911e+01	3.675728e-01	4.565840e-05
7	Ramping	1.783085e+02	1.847783e+01	3.693542e-01	4.533862e-05
7	Ramping	1.783961e+02	1.856551e+01	3.711052e-01	4.551627e-05
7	Ramping	1.784845e+02	1.865384e+01	3.728447e-01	4.619138e-05
7	Ramping	1.785720e+02	1.874135e+01	3.747368e-01	4.559918e-05
7	Ramping	1.786602e+02	1.882955e+01	3.764267e-01	4.522018e-05
7	Ramping	1.787478e+02	1.891716e+01	3.781166e-01	4.520833e-05
7	Ramping	1.788358e+02	1.900518e+01	3.800163e-01	4.580053e-05
7	Ramping	1.789238e+02	1.909315e+01	3.817024e-01	4.545705e-05
7	Ramping	1.790119e+02	1.918131e+01	3.833542e-01	4.498330e-05
7	Ramping	1.790997e+02	1.926902e+01	3.850822e-01	4.575315e-05
7	Ramping	1.791885e+02	1.935787e+01	3.870239e-01	4.556365e-05
7	Ramping	1.792757e+02	1.944509e+01	3.887138e-01	4.548074e-05
7	Ramping	1.793640e+02	1.953339e+01	3.904953e-01	4.570578e-05
7	Ramping	1.794524e+02	1.962179e+01	3.922386e-01	4.543337e-05
